"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230610","7호선","사가정","13204","12631","20230613"
"20230610","4호선","사당","25681","23548","20230613"
"20230610","2호선","사당","38289","42557","20230613"
"20230610","경춘선","사릉","1762","1650","20230613"
"20230610","수인선","사리","4071","3446","20230613"
"20230610","9호선","사평","2810","2583","20230613"
"20230610","안산선","산본","14278","15190","20230613"
"20230610","8호선","산성","4598","4571","20230613"
"20230610","6호선","삼각지","6715","5188","20230613"
"20230610","4호선","삼각지","5383","6788","20230613"
"20230610","경강선","삼동","1815","1646","20230613"
"20230610","2호선","삼성(무역센터)","32954","32681","20230613"
"20230610","9호선2~3단계","삼성중앙","3829","3827","20230613"
"20230610","일산선","삼송","15077","14420","20230613"
"20230610","우이신설선","삼양","1638","1702","20230613"
"20230610","우이신설선","삼양사거리","2134","2031","20230613"
"20230610","9호선2~3단계","삼전","5588","5082","20230613"
"20230610","분당선","상갈","4287","4232","20230613"
"20230610","4호선","상계","15307","14090","20230613"
"20230610","7호선","상도","9088","8426","20230613"
"20230610","안산선","상록수","13263","13280","20230613"
"20230610","중앙선","상봉(시외버스터미널)","5166","5251","20230613"
"20230610","7호선","상봉(시외버스터미널)","14809","14023","20230613"
"20230610","6호선","상수","10368","12542","20230613"
"20230610","2호선","상왕십리","10850","10069","20230613"
"20230610","6호선","상월곡(한국과학기술연구원)","4513","3853","20230613"
"20230610","5호선","상일동","10184","9590","20230613"
"20230610","경춘선","상천","405","374","20230613"
"20230610","6호선","새절(신사)","9763","8933","20230613"
"20230610","신림선","샛강","1244","1564","20230613"
"20230610","9호선","샛강","3386","3150","20230613"
"20230610","경의선","서강대","1938","1917","20230613"
"20230610","5호선","서대문","9467","9114","20230613"
"20230610","경부선","서동탄","1103","1093","20230613"
"20230610","경원선","서빙고","1849","1719","20230613"
"20230610","신림선","서울대벤처타운","8077","6866","20230613"
"20230610","2호선","서울대입구(관악구청)","39095","37187","20230613"
"20230610","분당선","서울숲","11415","11842","20230613"
"20230610","경부선","서울역","9865","2626","20230613"
"20230610","경의선","서울역","1636","1829","20230613"
"20230610","공항철도 1호선","서울역","12369","11866","20230613"
"20230610","1호선","서울역","42829","41703","20230613"
"20230610","4호선","서울역","7113","17634","20230613"
"20230610","신림선","서울지방병무청","2078","2255","20230613"
"20230610","신림선","서원","2762","2234","20230613"
"20230610","경부선","서정리","8972","7169","20230613"
"20230610","2호선","서초","13232","11191","20230613"
"20230610","분당선","서현","19808","19763","20230613"
"20230610","경원선","석계","6986","7254","20230613"
"20230610","6호선","석계","9268","9251","20230613"
"20230610","경부선","석수","7368","6759","20230613"
"20230610","8호선","석촌","6309","7856","20230613"
"20230610","9호선2~3단계","석촌","7774","6591","20230613"
"20230610","9호선2~3단계","석촌고분","5167","4812","20230613"
"20230610","2호선","선릉","27610","24384","20230613"
"20230610","분당선","선릉","5798","9148","20230613"
"20230610","과천선","선바위","6319","5432","20230613"
"20230610","9호선","선유도","4473","4266","20230613"
"20230610","분당선","선정릉","3851","3826","20230613"
"20230610","9호선2~3단계","선정릉","5387","6085","20230613"
"20230610","경부선","성균관대","12365","11684","20230613"
"20230610","2호선","성수","25298","29014","20230613"
"20230610","4호선","성신여대입구(돈암)","17649","16757","20230613"
"20230610","우이신설선","성신여대입구(돈암)","2831","3442","20230613"
"20230610","경부선","성환","3909","3629","20230613"
"20230610","경부선","세류","2847","2841","20230613"
"20230610","경부선","세마","2575","2269","20230613"
"20230610","경강선","세종대왕릉","418","475","20230613"
"20230610","수인선","소래포구","5809","5932","20230613"
"20230610","경인선","소사","7414","7194","20230613"
"20230610","경원선","소요산","3648","3033","20230613"
"20230610","우이신설선","솔밭공원","2154","1988","20230613"
"20230610","우이신설선","솔샘","4211","3783","20230613"
"20230610","경인선","송내","20577","19916","20230613"
"20230610","수인선","송도","2297","2162","20230613"
"20230610","5호선","송정","5283","5093","20230613"
"20230610","경부선","송탄","5515","4821","20230613"
"20230610","8호선","송파","6755","6411","20230613"
"20230610","9호선2~3단계","송파나루","4445","4832","20230613"
"20230610","분당선","수내","9572","8968","20230613"
"20230610","7호선","수락산","11313","11048","20230613"
"20230610","안산선","수리산","3308","3022","20230613"
"20230610","경의선","수색","1868","1943","20230613"
"20230610","분당선","수서","11911","12483","20230613"
"20230610","3호선","수서","15863","15696","20230613"
"20230610","경부선","수원","41016","45414","20230613"
"20230610","분당선","수원","8116","7082","20230613"
"20230610","분당선","수원시청","13748","15610","20230613"
"20230610","4호선","수유(강북구청)","28648","28048","20230613"
"20230610","8호선","수진","4726","4180","20230613"
"20230610","4호선","숙대입구(갈월)","12138","11073","20230613"
"20230610","7호선","숭실대입구(살피재)","10582","10251","20230613"
"20230610","수인선","숭의","3177","2817","20230613"
"20230610","2호선","시청","13242","11633","20230613"
"20230610","1호선","시청","15781","17069","20230613"
"20230610","분당선","신갈","3193","3253","20230613"
"20230610","5호선","신금호","4672","4881","20230613"
"20230610","5호선","신길","3305","3282","20230613"
"20230610","경부선","신길","6384","5348","20230613"
"20230610","안산선","신길온천","1751","1657","20230613"
"20230610","6호선","신내","1","0","20230613"
"20230610","경춘선","신내","1470","1397","20230613"
"20230610","9호선","신논현","26387","26964","20230613"
"20230610","2호선","신답","1136","1227","20230613"
"20230610","6호선","신당","7043","6530","20230613"
"20230610","2호선","신당","12479","13641","20230613"
"20230610","2호선","신대방","21576","20045","20230613"
"20230610","7호선","신대방삼거리","11424","10729","20230613"
"20230610","경부선","신도림","3324","3754","20230613"
"20230610","2호선","신도림","44551","45118","20230613"
"20230610","경강선","신둔도예촌","1434","1392","20230613"
"20230610","2호선","신림","49032","46931","20230613"
"20230610","신림선","신림","1411","1974","20230613"
"20230610","9호선","신목동","2720","2277","20230613"
"20230610","9호선","신반포","3387","3504","20230613"
"20230610","9호선","신방화","5101","4792","20230613"
"20230610","3호선","신사","24289","25473","20230613"
"20230610","우이신설선","신설동","1565","1545","20230613"
"20230610","2호선","신설동","3724","3525","20230613"
"20230610","1호선","신설동","10793","10074","20230613"
"20230610","4호선","신용산","13911","15573","20230613"
"20230610","중앙선","신원","270","240","20230613"
"20230610","경원선","신이문","6790","6162","20230613"
"20230610","5호선","신정(은행정)","9747","8273","20230613"
"20230610","2호선","신정네거리","8148","8110","20230613"
"20230610","7호선","신중동","1","0","20230613"
"20230610","장항선","신창(순천향대)","1574","1337","20230613"
"20230610","경의선","신촌","412","461","20230613"
"20230610","2호선","신촌","34420","33825","20230613"
"20230610","수인선","신포","1537","1629","20230613"
"20230610","7호선","신풍","8715","7968","20230613"
"20230610","8호선","신흥","4388","4546","20230613"
"20230610","4호선","쌍문","23153","20568","20230613"
"20230610","장항선","쌍용(나사렛대)","2215","1887","20230613"
"20230610","장항선","아산","4117","4023","20230613"
"20230610","중앙선","아신","632","656","20230613"
"20230610","5호선","아차산(어린이대공원후문)","13182","12435","20230613"
"20230610","2호선","아현","8699","7748","20230613"
"20230610","3호선","안국","20816","22762","20230613"
"20230610","안산선","안산","11276","11957","20230613"
"20230610","6호선","안암(고대병원앞)","7592","7198","20230613"
"20230610","경부선","안양","19797","19617","20230613"
"20230610","8호선","암사","13657","12169","20230613"
"20230610","3호선","압구정","25900","27756","20230613"
"20230610","분당선","압구정로데오","19224","22827","20230613"
"20230610","5호선","애오개","4239","4179","20230613"
"20230610","경의선","야당","7253","7371","20230613"
"20230610","수인선","야목","385","284","20230613"
"20230610","분당선","야탑","19250","20348","20230613"
"20230610","6호선","약수","2969","2990","20230613"
"20230610","3호선","약수","10565","10012","20230613"
"20230610","중앙선","양수","2373","2427","20230613"
"20230610","중앙선","양원","2298","2235","20230613"
"20230610","3호선","양재(서초구청)","21949","24159","20230613"
"20230610","중앙선","양정","601","519","20230613"
"20230610","경원선","양주","6640","6275","20230613"
"20230610","2호선","양천구청","5266","5150","20230613"
"20230610","9호선","양천향교","6506","6107","20230613"
"20230610","중앙선","양평","3214","3544","20230613"
"20230610","5호선","양평","4282","3863","20230613"
"20230610","7호선","어린이대공원(세종대)","12804","12662","20230613"
"20230610","수인선","어천","1144","982","20230613"
"20230610","9호선2~3단계","언주","7035","6894","20230613"
"20230610","5호선","여의나루","12006","13172","20230613"
"20230610","9호선","여의도","14839","14029","20230613"
"20230610","5호선","여의도","13733","14763","20230613"
"20230610","경강선","여주","3000","3210","20230613"
"20230610","경인선","역곡","21540","21153","20230613"
"20230610","2호선","역삼","19185","21352","20230613"
"20230610","6호선","역촌","2927","3361","20230613"
"20230610","수인선","연수","4604","4480","20230613"
"20230610","3호선","연신내","29366","27589","20230613"
"20230610","6호선","연신내","1","0","20230613"
"20230610","9호선","염창","12909","11799","20230613"
"20230610","경부선","영등포","45578","48341","20230613"
"20230610","2호선","영등포구청","13541","14258","20230613"
"20230610","5호선","영등포구청","2395","2262","20230613"
"20230610","5호선","영등포시장","9865","10436","20230613"
"20230610","공항철도 1호선","영종","3826","3786","20230613"
"20230610","분당선","영통","7957","7775","20230613"
"20230610","5호선","오금","2480","2294","20230613"
"20230610","3호선","오금","4559","4369","20230613"
"20230610","경인선","오류동","9931","8928","20230613"
"20230610","분당선","오리","8179","6841","20230613"
"20230610","5호선","오목교(목동운동장앞)","17634","18077","20230613"
"20230610","수인선","오목천","3233","2561","20230613"
"20230610","중앙선","오빈","345","328","20230613"
"20230610","경부선","오산","10981","10269","20230613"
"20230610","경부선","오산대","3536","3174","20230613"
"20230610","안산선","오이도","7758","7891","20230613"
"20230610","3호선","옥수","7583","7635","20230613"
"20230610","경원선","옥수","25","29","20230613"
"20230610","7호선","온수(성공회대입구)","6010","5991","20230613"
"20230610","경인선","온수(성공회대입구)","5172","4686","20230613"
"20230610","장항선","온양온천","4810","4780","20230613"
"20230610","9호선2~3단계","올림픽공원(한국체대)","14246","14609","20230613"
"20230610","5호선","올림픽공원(한국체대)","6084","5661","20230613"
"20230610","2호선","왕십리(성동구청)","13413","12545","20230613"
"20230610","5호선","왕십리(성동구청)","3690","4686","20230613"
"20230610","경원선","왕십리(성동구청)","15058","15537","20230613"
"20230610","경원선","외대앞","7782","7267","20230613"
"20230610","2호선","용답","2337","2105","20230613"
"20230610","2호선","용두(동대문구청)","1906","1857","20230613"
"20230610","7호선","용마산(용마폭포공원)","4648","4691","20230613"
"20230610","중앙선","용문","4106","4392","20230613"
"20230610","경부선","용산","43182","46270","20230613"
"20230610","5호선","우장산","10864","10571","20230613"
"20230610","중앙선","운길산","1373","1429","20230613"
"20230610","공항철도 1호선","운서","8284","8604","20230613"
"20230610","경의선","운정","5512","4963","20230613"
"20230610","경의선","운천","4","1","20230613"
"20230610","일산선","원당","8983","8417","20230613"
"20230610","중앙선","원덕","459","507","20230613"
"20230610","수인선","원인재","4073","4075","20230613"
"20230610","일산선","원흥","8619","8068","20230613"
"20230610","경원선","월계","5121","4550","20230613"
"20230610","6호선","월곡(동덕여대)","7864","7551","20230613"
"20230610","수인선","월곶","2433","2305","20230613"
"20230610","6호선","월드컵경기장(성산)","5087","5257","20230613"
"20230610","경의선","월롱","1548","1396","20230613"
"20230610","2호선","을지로3가","13862","13439","20230613"
"20230610","3호선","을지로3가","6603","7242","20230613"
"20230610","5호선","을지로4가","4025","4862","20230613"
"20230610","2호선","을지로4가","9313","10013","20230613"
"20230610","2호선","을지로입구","29930","30137","20230613"
"20230610","경원선","응봉","1922","1629","20230613"
"20230610","6호선","응암","13497","13018","20230613"
"20230610","경부선","의왕","6593","6335","20230613"
"20230610","경원선","의정부","18538","19893","20230613"
"20230610","2호선","이대","12240","12984","20230613"
"20230610","경강선","이매","950","743","20230613"
"20230610","분당선","이매","4886","4558","20230613"
"20230610","7호선","이수","13720","13159","20230613"
"20230610","경강선","이천","3109","3407","20230613"
"20230610","4호선","이촌(국립중앙박물관)","9745","10410","20230613"
"20230610","경원선","이촌(국립중앙박물관)","3500","2628","20230613"
"20230610","6호선","이태원","12560","15466","20230613"
"20230610","과천선","인덕원","18860","18326","20230613"
"20230610","수인선","인천","1228","1967","20230613"
"20230610","경인선","인천","4748","4177","20230613"
"20230610","공항철도 1호선","인천공항1터미널","13614","11927","20230613"
"20230610","공항철도 1호선","인천공항2터미널","4335","3839","20230613"
"20230610","수인선","인천논현","4587","4859","20230613"
"20230610","수인선","인하대","5211","4843","20230613"
"20230610","경의선","일산","7059","6650","20230613"
"20230610","3호선","일원","6211","5789","20230613"
"20230610","경의선","임진강","66","47","20230613"
"20230610","2호선","잠실(송파구청)","70794","68261","20230613"
"20230610","8호선","잠실(송파구청)","14271","16861","20230613"
"20230610","2호선","잠실나루","9128","8739","20230613"
"20230610","2호선","잠실새내","19898","20241","20230613"
"20230610","3호선","잠원","3892","3476","20230613"
"20230610","7호선","장승배기","7119","6733","20230613"
"20230610","7호선","장암","1880","1320","20230613"
"20230610","8호선","장지","12922","11882","20230613"
"20230610","5호선","장한평","12775","12357","20230613"
"20230610","우이신설선","정릉","4033","3218","20230613"
"20230610","일산선","정발산","6655","6834","20230613"
"20230610","과천선","정부과천청사","7122","7011","20230613"
"20230610","안산선","정왕","8125","8151","20230613"
"20230610","분당선","정자","11904","12167","20230613"
"20230610","1호선","제기동","16524","17009","20230613"
"20230610","경인선","제물포","7945","7524","20230613"
"20230610","1호선","종각","22928","22521","20230613"
"20230610","3호선","종로3가","7326","10714","20230613"
"20230610","1호선","종로3가","26173","24700","20230613"
"20230610","5호선","종로3가","14864","15153","20230613"
"20230610","1호선","종로5가","22547","22587","20230613"
"20230610","2호선","종합운동장","15941","18903","20230613"
"20230610","9호선2~3단계","종합운동장","3959","3606","20230613"
"20230610","경인선","주안","17467","15343","20230613"
"20230610","일산선","주엽","7421","7136","20230613"
"20230610","분당선","죽전","11050","12238","20230613"
"20230610","7호선","중계","10344","9261","20230613"
"20230610","7호선","중곡","7656","6986","20230613"
"20230610","경인선","중동","7359","6789","20230613"
"20230610","중앙선","중랑","4928","4589","20230613"
"20230610","안산선","중앙","17786","18898","20230613"
"20230610","9호선2~3단계","중앙보훈병원","6133","5716","20230613"
"20230610","7호선","중화","8429","7856","20230613"
"20230610","9호선","증미","3906","3643","20230613"
"20230610","6호선","증산(명지대앞)","7860","7688","20230613"
"20230610","3호선","지축","4901","4661","20230613"
"20230610","중앙선","지평","63","98","20230613"
"20230610","경원선","지행","6062","5784","20230613"
"20230610","경부선","직산","864","777","20230613"
"20230610","경부선","진위","1312","1079","20230613"
"20230610","4호선","창동","22042","22890","20230613"
"20230610","경원선","창동","5","0","20230613"
"20230610","6호선","창신","2506","2154","20230613"
"20230610","경춘선","천마산","1395","1323","20230613"
"20230610","경부선","천안","7957","8252","20230613"
"20230610","7호선","천왕","7906","7296","20230613"
"20230610","5호선","천호(풍납토성)","18258","17321","20230613"
"20230610","8호선","천호(풍납토성)","12449","14634","20230613"
"20230610","7호선","철산","16663","16605","20230613"
"20230610","6호선","청구","2661","2565","20230613"
"20230610","5호선","청구","2723","2492","20230613"
"20230610","7호선","청담","12668","13442","20230613"
"20230610","공항철도 1호선","청라국제도시","4849","4582","20230613"
"20230610","경원선","청량리(서울시립대입구)","18952","19417","20230613"
"20230610","1호선","청량리(서울시립대입구)","19722","20147","20230613"
"20230610","분당선","청명","3381","3337","20230613"
"20230610","경춘선","청평","1909","2109","20230613"
"20230610","경강선","초월","2630","2355","20230613"
"20230610","안산선","초지","4246","4084","20230613"
"20230610","4호선","총신대입구(이수)","15854","17089","20230613"
"20230610","경춘선","춘천","2034","1757","20230613"
"20230610","3호선","충무로","3","0","20230613"
"20230610","4호선","충무로","17718","18747","20230613"
"20230610","2호선","충정로(경기대입구)","6829","7001","20230613"
"20230610","5호선","충정로(경기대입구)","2036","1966","20230613"
"20230610","경의선","탄현","5879","5655","20230613"
"20230610","장항선","탕정","1188","1150","20230613"
"20230610","6호선","태릉입구","4556","4903","20230613"
"20230610","7호선","태릉입구","7519","6886","20230613"
"20230610","분당선","태평","11374","10727","20230613"
"20230610","경춘선","퇴계원","2950","2615","20230613"
"20230610","경의선","파주","1051","813","20230613"
"20230610","경강선","판교","3823","3643","20230613"
"20230610","중앙선","팔당","1232","1437","20230613"
"20230610","경춘선","평내호평","5011","4669","20230613"
"20230610","과천선","평촌","10841","10381","20230613"
"20230610","경부선","평택","15898","15503","20230613"
"20230610","경부선","평택지제","4280","3824","20230613"
"20230610","경의선","풍산","4728","4554","20230613"
"20230610","7호선","하계","13695","12543","20230613"
"20230610","5호선","하남검단산","6155","6043","20230613"
"20230610","5호선","하남시청(덕풍?신장)","6875","6353","20230613"
"20230610","5호선","하남풍산","3191","3227","20230613"
"20230610","7호선","학동","11976","12805","20230613"
"20230610","3호선","학여울","1885","1934","20230613"
"20230610","6호선","한강진","10273","12623","20230613"
"20230610","경원선","한남","3096","3024","20230613"
"20230610","안산선","한대앞","8452","8642","20230613"
"20230610","4호선","한성대입구(삼선교)","12541","11817","20230613"
"20230610","9호선2~3단계","한성백제","2604","2404","20230613"
"20230610","2호선","한양대","6461","6960","20230613"
"20230610","분당선","한티","14159","13840","20230613"
"20230610","6호선","합정","13308","13050","20230613"
"20230610","2호선","합정","31517","36278","20230613"
"20230610","5호선","행당","6117","5380","20230613"
"20230610","경의선","행신","6099","6279","20230613"
"20230610","4호선","혜화","32378","34025","20230613"
"20230610","수인선","호구포","2912","2777","20230613"
"20230610","2호선","홍대입구","74931","84318","20230613"
"20230610","공항철도 1호선","홍대입구","15674","15571","20230613"
"20230610","경의선","홍대입구","2206","2904","20230613"
"20230610","3호선","홍제","15006","13637","20230613"
"20230610","우이신설선","화계","2728","2561","20230613"
"20230610","5호선","화곡","22124","19792","20230613"
"20230610","6호선","화랑대(서울여대입구)","7745","6162","20230613"
"20230610","경부선","화서","6742","6534","20230613"
"20230610","경의선","화전","1450","1246","20230613"
"20230610","일산선","화정","13506","13757","20230613"
"20230610","중앙선","회기","21976","20495","20230613"
"20230610","경원선","회룡","10932","10817","20230613"
"20230610","4호선","회현(남대문시장)","21995","23069","20230613"
"20230610","경의선","효창공원앞","2188","2335","20230613"
"20230610","6호선","효창공원앞","5443","4709","20230613"
"20230610","9호선","흑석(중앙대입구)","6895","6708","20230613"
"20230609","우이신설선","4.19민주묘지","4027","3735","20230612"
"20230609","경원선","가능","7509","7220","20230612"
"20230609","8호선","가락시장","8761","9805","20230612"
"20230609","3호선","가락시장","10294","10202","20230612"
"20230609","7호선","가산디지털단지","50235","50467","20230612"
"20230609","경부선","가산디지털단지","20132","23435","20230612"
"20230609","9호선","가양","25041","24135","20230612"
"20230609","우이신설선","가오리","4842","4658","20230612"
"20230609","경의선","가좌","6766","6411","20230612"
"20230609","분당선","가천대","12743","12651","20230612"
"20230609","경춘선","가평","2146","2289","20230612"
"20230609","경인선","간석","6835","6438","20230612"
"20230609","경춘선","갈매","3632","3205","20230612"
"20230609","2호선","강남","90972","89066","20230612"
"20230609","분당선","강남구청","11188","12731","20230612"
"20230609","7호선","강남구청","18786","21313","20230612"
"20230609","5호선","강동","20428","19352","20230612"
"20230609","8호선","강동구청","11879","12153","20230612"
"20230609","경의선","강매","3796","3190","20230612"
"20230609","2호선","강변(동서울터미널)","35336","34072","20230612"
"20230609","5호선","강일","6291","5746","20230612"
"20230609","경춘선","강촌","480","439","20230612"
"20230609","5호선","개롱","7591","7604","20230612"
"20230609","경인선","개봉","25012","24116","20230612"
"20230609","분당선","개포동","5397","5695","20230612"
"20230609","9호선","개화","3221","2090","20230612"
"20230609","5호선","개화산","6573","6147","20230612"
"20230609","5호선","거여","11728","11111","20230612"
"20230609","2호선","건대입구","39235","42964","20230612"
"20230609","7호선","건대입구","14768","15451","20230612"
"20230609","공항철도 1호선","검암","7546","7526","20230612"
"20230609","경강선","경기광주","9424","8779","20230612"
"20230609","과천선","경마공원","7739","7938","20230612"
"20230609","3호선","경복궁(정부서울청사)","28476","28749","20230612"
"20230609","3호선","경찰병원","8332","8336","20230612"
"20230609","공항철도 1호선","계양","14276","13331","20230612"
"20230609","5호선","고덕","11134","10972","20230612"
"20230609","6호선","고려대(종암)","9920","9278","20230612"
"20230609","수인선","고색","6006","5661","20230612"
"20230609","9호선","고속터미널","16752","22845","20230612"
"20230609","3호선","고속터미널","51920","51908","20230612"
"20230609","7호선","고속터미널","19332","16266","20230612"
"20230609","안산선","고잔","10237","9896","20230612"
"20230609","경의선","곡산","745","794","20230612"
"20230609","경강선","곤지암","2753","2643","20230612"
"20230609","경의선","공덕","4419","3797","20230612"
"20230609","5호선","공덕","16676","17600","20230612"
"20230609","공항철도 1호선","공덕","2988","3988","20230612"
"20230609","6호선","공덕","21656","21119","20230612"
"20230609","7호선","공릉(서울과학기술대)","13862","13575","20230612"
"20230609","9호선","공항시장","3382","3348","20230612"
"20230609","공항철도 1호선","공항화물청사","2461","2590","20230612"
"20230609","과천선","과천","7272","6739","20230612"
"20230609","경부선","관악","8755","7915","20230612"
"20230609","신림선","관악산(서울대)","3553","3537","20230612"
"20230609","5호선","광나루(장신대)","16230","14852","20230612"
"20230609","경부선","광명","4471","3852","20230612"
"20230609","7호선","광명사거리","23573","23464","20230612"
"20230609","경원선","광운대","9906","9410","20230612"
"20230609","5호선","광화문(세종문화회관)","36073","38787","20230612"
"20230609","6호선","광흥창(서강)","10607","10332","20230612"
"20230609","3호선","교대(법원.검찰청)","19430","11679","20230612"
"20230609","2호선","교대(법원.검찰청)","36309","43925","20230612"
"20230609","경부선","구로","19896","20527","20230612"
"20230609","2호선","구로디지털단지","66313","65798","20230612"
"20230609","분당선","구룡","3060","2845","20230612"
"20230609","중앙선","구리","15161","15401","20230612"
"20230609","9호선","구반포","1210","1283","20230612"
"20230609","6호선","구산","9071","6608","20230612"
"20230609","분당선","구성","5792","6043","20230612"
"20230609","2호선","구의(광진구청)","27204","25823","20230612"
"20230609","경인선","구일","7871","7535","20230612"
"20230609","3호선","구파발","24657","23476","20230612"
"20230609","중앙선","국수","840","878","20230612"
"20230609","9호선","국회의사당","20073","20659","20230612"
"20230609","7호선","군자(능동)","17289","13347","20230612"
"20230609","5호선","군자(능동)","13135","14424","20230612"
"20230609","경부선","군포","8476","8076","20230612"
"20230609","경춘선","굴봉산","136","152","20230612"
"20230609","5호선","굽은다리(강동구민회관앞)","10652","9999","20230612"
"20230609","경춘선","금곡","1760","1769","20230612"
"20230609","경의선","금릉","6232","6035","20230612"
"20230609","경부선","금정","32202","32803","20230612"
"20230609","경부선","금천구청","12786","12989","20230612"
"20230609","경의선","금촌","7607","7275","20230612"
"20230609","3호선","금호","9340","8416","20230612"
"20230609","분당선","기흥","12038","11539","20230612"
"20230609","5호선","길동","9029","9431","20230612"
"20230609","4호선","길음","24689","24183","20230612"
"20230609","경춘선","김유정","389","525","20230612"
"20230609","9호선","김포공항","8473","11376","20230612"
"20230609","공항철도 1호선","김포공항","12405","6629","20230612"
"20230609","5호선","김포공항","8706","7762","20230612"
"20230609","5호선","까치산","32497","30556","20230612"
"20230609","2호선","낙성대(강감찬)","31171","29150","20230612"
"20230609","7호선","남구로","16750","17713","20230612"
"20230609","수인선","남동인더스파크","2412","2706","20230612"
"20230609","3호선","남부터미널(예술의전당)","35306","35325","20230612"
"20230609","7호선","남성","13324","11885","20230612"
"20230609","경부선","남영","11283","11802","20230612"
"20230609","8호선","남위례","8140","8333","20230612"
"20230609","경춘선","남춘천","3302","3080","20230612"
"20230609","4호선","남태령","1549","1276","20230612"
"20230609","8호선","남한산성입구(성남법원.검찰청)","16694","14820","20230612"
"20230609","7호선","내방","17012","17032","20230612"
"20230609","9호선","노들","5452","4440","20230612"
"20230609","9호선","노량진","29054","27572","20230612"
"20230609","경부선","노량진","9713","9529","20230612"
"20230609","7호선","노원","22482","24629","20230612"
"20230609","4호선","노원","20877","24925","20230612"
"20230609","3호선","녹번","18245","16202","20230612"
"20230609","6호선","녹사평(용산구청)","5845","6075","20230612"
"20230609","경원선","녹양","5350","4971","20230612"
"20230609","경원선","녹천","5077","4091","20230612"
"20230609","7호선","논현","21169","21780","20230612"
"20230609","경의선","능곡","4683","4144","20230612"
"20230609","8호선","단대오거리","14462","13500","20230612"
"20230609","수인선","달월","132","79","20230612"
"20230609","5호선","답십리","17798","16127","20230612"
"20230609","4호선","당고개","10625","9226","20230612"
"20230609","신림선","당곡","5069","4686","20230612"
"20230609","2호선","당산","21363","25241","20230612"
"20230609","9호선","당산","22042","22134","20230612"
"20230609","경부선","당정","7718","7059","20230612"
"20230609","일산선","대곡","2459","1865","20230612"
"20230609","과천선","대공원","5500","5488","20230612"
"20230609","7호선","대림(구로구청)","9241","9515","20230612"
"20230609","2호선","대림(구로구청)","26919","27292","20230612"
"20230609","분당선","대모산입구","6645","6078","20230612"
"20230609","경부선","대방","12392","13201","20230612"
"20230609","신림선","대방","3115","2346","20230612"
"20230609","경춘선","대성리","632","737","20230612"
"20230609","안산선","대야미","5678","5056","20230612"
"20230609","3호선","대청","12084","11517","20230612"
"20230609","3호선","대치","13626","13976","20230612"
"20230609","일산선","대화","15059","11783","20230612"
"20230609","6호선","대흥(서강대앞)","11042","11400","20230612"
"20230609","경원선","덕계","5037","4474","20230612"
"20230609","중앙선","덕소","6073","6140","20230612"
"20230609","경원선","덕정","7020","6523","20230612"
"20230609","분당선","도곡","8565","8441","20230612"
"20230609","3호선","도곡","6153","6012","20230612"
"20230609","중앙선","도농","13055","11880","20230612"
"20230609","2호선","도림천","1357","1422","20230612"
"20230609","경원선","도봉","6556","6373","20230612"
"20230609","경원선","도봉산","8498","5588","20230612"
"20230609","7호선","도봉산","10647","11823","20230612"
"20230609","중앙선","도심","2718","2168","20230612"
"20230609","경인선","도원","3492","3464","20230612"
"20230609","경인선","도화","4795","4260","20230612"
"20230609","3호선","독립문","8479","8403","20230612"
"20230609","6호선","독바위","3041","3072","20230612"
"20230609","경부선","독산","20271","20646","20230612"
"20230609","6호선","돌곶이","11466","10488","20230612"
"20230609","1호선","동대문","12407","11214","20230612"
"20230609","4호선","동대문","23004","22663","20230612"
"20230609","2호선","동대문역사문화공원(DDP)","15503","16894","20230612"
"20230609","4호선","동대문역사문화공원(DDP)","19667","16871","20230612"
"20230609","5호선","동대문역사문화공원(DDP)","3382","4058","20230612"
"20230609","3호선","동대입구","11812","12787","20230612"
"20230609","경원선","동두천","2893","3053","20230612"
"20230609","경원선","동두천중앙","3418","3387","20230612"
"20230609","1호선","동묘앞","9396","9709","20230612"
"20230609","6호선","동묘앞","8869","8791","20230612"
"20230609","경인선","동암","17877","18100","20230612"
"20230609","경인선","동인천","16222","15472","20230612"
"20230609","9호선","동작(현충원)","2174","1753","20230612"
"20230609","4호선","동작(현충원)","1829","1936","20230612"
"20230609","경부선","두정","9267","8698","20230612"
"20230609","5호선","둔촌동","9902","9943","20230612"
"20230609","9호선2~3단계","둔촌오륜","1358","1218","20230612"
"20230609","9호선","등촌","13219","12461","20230612"
"20230609","경의선","디지털미디어시티","3305","3018","20230612"
"20230609","공항철도 1호선","디지털미디어시티","15475","14435","20230612"
"20230609","6호선","디지털미디어시티","16397","17856","20230612"
"20230609","2호선","뚝섬","28109","30119","20230612"
"20230609","7호선","뚝섬유원지","10881","10567","20230612"
"20230609","5호선","마곡","12615","12867","20230612"
"20230609","9호선","마곡나루(서울식물원)","14866","14805","20230612"
"20230609","공항철도 1호선","마곡나루(서울식물원)","12834","11965","20230612"
"20230609","일산선","마두","8539","8906","20230612"
"20230609","7호선","마들","15260","13966","20230612"
"20230609","경춘선","마석","4399","4447","20230612"
"20230609","5호선","마장","6613","6118","20230612"
"20230609","5호선","마천","8710","8116","20230612"
"20230609","5호선","마포","16552","17003","20230612"
"20230609","6호선","마포구청","16411","14447","20230612"
"20230609","중앙선","망우","9054","8713","20230612"
"20230609","6호선","망원","16086","17317","20230612"
"20230609","경원선","망월사","9142","9308","20230612"
